"id","name","description","iconPath","price","flatHPPoolMod","flatMPPoolMod","percentHPPoolMod","percentMPPoolMod","flatHPRegenMod","percentHPRegenMod","flatMPRegenMod","percentMPRegenMod","flatArmorMod","percentArmorMod","flatAttackDamageMod","percentAttackDamageMod","flatAbilityPowerMod","percentAbilityPowerMod","flatMovementSpeedMod","percentMovementSpeedMod","flatAttackSpeedMod","percentAttackSpeedMod","flatDodgeMod","percentDodgeMod","flatCritChanceMod","percentCritChanceMod","flatCritDamageMod","percentCritDamageMod","flatMagicResistMod","percentMagicResistMod","flatEXPBonus","percentEXPBonus","epicness"
"3029","Rod of Ages (Crystal Scar)","<stats>+450 Health<br>+450 Mana<br>+60 Ability Power</stats><br><br><passive>Passive:</passive> Grants +20 Health, +20 Mana, and +2 Ability Power per stack (max +200 Health, +200 Mana, and +20 Ability Power). Grants 1 stack per 40 seconds (max 10 stacks).<br><unique>UNIQUE Passive - Valor's Reward:</unique> Upon leveling up, restores 150 Health and 200 Mana over 8 seconds.<br><br><i>(Unique Passives with the same name don't stack.)</i>","3029_Rod_Of_Ages_CS.png","740","450.0","450.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3031","Infinity Edge","<stats>+70 Attack Damage<br>+25% Critical Strike Chance</stats><br><br><unique>UNIQUE Passive:</unique> Critical strikes deal 250% damage instead of 200%.","3031_Infinity_Edge.png","645","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","70.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3035","Last Whisper","<stats>+40 Attack Damage</stats><br><br><unique>UNIQUE Passive:</unique> Physical damage ignores 35% of the target's Armor (applies before Armor Penetration).","3035_Last_Whisper.png","1065","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3041","Mejai's Soulstealer","<stats>+20 Ability Power  </stats><br><br><unique>UNIQUE Passive:</unique> Grants +8 Ability Power per stack. Grants 2 stacks for a kill or 1 stack for an assist (max 20 stacks). A third of the stacks are lost upon death. At 20 stacks, grants +15% Cooldown Reduction.","3041_Mejais_Soulstealer.png","800","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3044","Phage","<stats>+200 Health<br>+20 Attack Damage</stats><br><br><unique>UNIQUE Passive - Rage:</unique> Basic attacks grant 20 Movement Speed for 2 seconds. Kills grant 60 Movement Speed instead. This Movement Speed bonus is halved for ranged champions.<br><br><i>(Unique Passives with the same name don't stack.)</i>","3044_Phage.png","565","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3046","Phantom Dancer","<stats>+50% Attack Speed<br>+30% Critical Strike Chance<br>+5% Movement Speed</stats><br><br><unique>UNIQUE Passive:</unique> Champion can move through units.","3046_Phantom_Dancer.png","495","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.0","0.5","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3047","Ninja Tabi","<stats>+25 Armor</stats><br><br><unique>UNIQUE Passive:</unique> Blocks 10% of the damage from basic attacks.<br><unique>UNIQUE Passive - Enhanced Movement:</unique> +45 Movement Speed<br><br><i>(Unique Passives with the same name don't stack.)</i>","3047_Phase_Striders.png","375","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","0.0","45.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3050","Zeke's Herald","<stats>+250 Health<br>+20% Cooldown Reduction</stats><br><br><aura>UNIQUE Aura:</aura> Grants allied champions +10% Life Steal and +20 Attack Damage.","3050_Rallying_Banner.png","800","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3056","Ohmwrecker","<stats>+350 Health<br>+50 Ability Power</stats><br><br><active>UNIQUE Active:</active> Prevents nearby enemy turrets from attacking for 2.5 seconds (120 second cooldown). This effect cannot be used against the same turret more than once every 7.5 seconds.","3056_Ohmwrecker.png","740","350.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"3057","Sheen","<stats>+200 Mana<br>+25 Ability Power</stats><br><br><unique>UNIQUE Passive - Spellblade:</unique> After using an ability, the next basic attack deals bonus physical damage equal to base Attack Damage on hit (2 second cooldown).<br><br><i>(Unique Passives with the same name don't stack.)</i>","3057_Sheen.png","365","0.0","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"3060","Banner of Command","<stats>+80 Ability Power<br>+20% Cooldown Reduction</stats><br><br><aura>UNIQUE Aura - Valor:</aura> Nearby allied minions deal 15% increased damage.<br><active>UNIQUE Active - Promote:</active> Transforms a nearby siege minion into a more powerful unit and grants all gold that the unit earns (180 second cooldown).<br><br><i>(Unique Auras with the same name do not stack.)</i>","3060_Banner_of_Command.png","720","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","80.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3065","Spirit Visage","<stats>+400 Health<br>+55 Magic Resist<br>+20 Health Regen per 5 seconds<br>+10% Cooldown Reduction</stats><br><br><unique>UNIQUE Passive:</unique> Increases self-healing, Health Regen, Lifesteal, and Spell Vamp effects by 20%.","3065_Spirit_Visage.png","500","400.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","55.0","0.0","0.0","0.0","1"
"3067","Kindlegem","<stats>+200 Health  </stats><br><br><unique>UNIQUE Passive:</unique> +10% Cooldown Reduction","3067_Kindlegem.png","450","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3068","Sunfire Cape","<stats>+450 Health<br>+45 Armor  </stats><br><br><unique>UNIQUE Passive:</unique> Deals 25 (+ character level) magic damage per second to nearby enemies.","3068_SunfireCape.png","930","450.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3069","Talisman of Ascension","<stats>+20% Cooldown Reduction<br>+15 Mana Regen per 5 seconds<br>+10 Health Regen per 5 seconds<br>+2 Gold per 10 seconds</stats><br><br><unique>UNIQUE Passive - Favor:</unique> Being near a minion death without dealing the killing blow grants 3 Gold and 10 Health.<br><active>UNIQUE Active:</active> Grants nearby allies +40% Movement Speed for 3 seconds (60 second cooldown).<br><br><groupLimit>Limited to 1 Gold Income item</groupLimit><br><br><i><font color='#447777'>''Praise the sun.'' - Historian Shurelya, 22 September, 25 CLE</font></i><br><br>","3069_Shurelyas_Firecrest.png","585","0.0","0.0","0.0","0.0","2.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3070","Tear of the Goddess","<stats>+250 Mana<br>+6 Mana Regen per 5 seconds</stats><br><br><unique>UNIQUE Passive - Mana Charge:</unique> +4 maximum Mana on spell cast or Mana expenditure (up to twice per 8 seconds); <br>+1 maximum Mana per 8 seconds;<br>Max +750 Mana.<br><br><i>(Unique Passives with the same name don't stack.)</i>","3070_Tear_of_the_Goddess.png","120","0.0","250.0","0.0","0.0","0.0","0.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3071","The Black Cleaver","<stats>+200 Health<br>+50 Attack Damage<br>+10% Cooldown Reduction<br><br></stats><passive>UNIQUE Passive:</passive> +10 Armor Penetration<br><passive>Passive:</passive> Dealing physical damage to an enemy champion reduces their Armor by 5% for 4 seconds (stacks up to 5 times, up to 25%).<br><br><i>(Armor Penetration: Physical damage is increased by ignoring an amount of the target's Armor equal to Armor Penetration.)</i>","3071_The_Black_Cleaver.png","1263","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3072","The Bloodthirster","<stats>+70 Attack Damage<br>+12% Life Steal</stats><br><br><passive>Passive:</passive> Grants +1 Attack Damage and +0.2% Life Steal per stack (max +30 Attack Damage and +6% Life Steal). Grants 1 stack per unit kill (max 30 stacks). Half of the stacks are lost upon death.","3072_The_Bloodthirster.png","850","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","70.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3073","Tear of the Goddess (Crystal Scar)","<stats>+250 Mana<br>+6 Mana Regen per 5 seconds</stats><br><br><unique>UNIQUE Passive - Mana Charge:</unique> +5 maximum Mana on spell cast or Mana expenditure (up to twice per 6 seconds); <br>+1 maximum Mana per 6 seconds;<br>Max +750 Mana.<br><br><i>(Unique Passives with the same name don't stack.)</i>","3073_Tear_of_the_Goddess_CS.png","120","0.0","250.0","0.0","0.0","0.0","0.0","1.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3074","Ravenous Hydra (Melee Only)","<stats>+75 Attack Damage<br>+15 Health Regen per 5 seconds<br>+12% Life Steal</stats><br><br><passive>Passive:</passive> Life Steal applies to damage dealt by this item.<br><unique>UNIQUE Passive - Cleave:</unique> Basic attacks deal 20% to 60% of total Attack Damage as bonus physical damage to enemies near the target on hit (enemies closest to the target take the most damage).<br><active>UNIQUE Active - Crescent:</active> Deals 60% to 100% of total Attack Damage as physical damage to nearby enemy units (closest enemies take the most damage) (10 second cooldown).<br><br><i>(Unique Passives with the same name don't stack.)</i>","3074_Ravenous_Hydra.png","600","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","75.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3075","Thornmail","<stats>+100 Armor  </stats><br><br><unique>UNIQUE Passive:</unique> Upon being hit by a basic attack, returns 30% of the incoming damage (before being reduced by defenses) to the attacker as magic damage.","3075_Thornmail.png","1180","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3077","Tiamat (Melee Only)","<stats>+40 Attack Damage<br>+15 Health Regen per 5 seconds</stats><br><br><unique>UNIQUE Passive - Cleave:</unique> Basic attacks deal 20% to 60% of total Attack Damage as bonus physical damage to enemies near the target on hit (enemies closest to the target take the most damage).<br><active>UNIQUE Active - Crescent:</active> Deals 60% to 100% of total Attack Damage as physical damage to nearby enemy units (closest enemies take the most damage) (10 second cooldown).<br><br><i>(Unique Passives with the same name don't stack.)</i>","3077_Tiamat.png","305","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3078","Trinity Force","<stats>+30 Attack Damage<br>+30 Ability Power<br>+30% Attack Speed<br>+10% Critical Strike Chance<br>+8% Movement Speed<br>+250 Health<br>+200 Mana</stats><br><br><unique>UNIQUE Passive - Rage:</unique> Basic attacks grant 20 Movement Speed for 2 seconds. Kills grant 60 Movement Speed instead. This Movement Speed bonus is halved for ranged champions.<br><unique>UNIQUE Passive - Spellblade:</unique> After using an ability, the next basic attack deals bonus physical damage equal to 200% of base Attack Damage on hit (2 second cooldown).<br><br><i>(Unique Passives with the same name don't stack.)</i>","3078_Trinity_Force.png","3","250.0","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","0.0","30.0","0.0","0.0","0.08","0.0","0.3","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3082","Warden's Mail","<stats>+50 Armor</stats><br><br><unique>UNIQUE Passive - Cold Steel:</unique> When hit by basic attacks, reduces the attacker's Attack Speed by 15% for 1 seconds.<br><br><i>(Unique Passives with the same name don't stack.)</i>","3082_Wardens_Mail.png","280","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3083","Warmog's Armor","<stats>+1000 Health</stats><br><br><unique>UNIQUE Passive:</unique> Restores 1% of maximum Health every 5 seconds.","3083_Warmog_the_Living_Armor.png","1070","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3084","Overlord's Bloodmail","<stats>+850 Health</stats><br><br><unique>UNIQUE Passive:</unique> Upon champion kill or assist, restores 200 Health over 5 seconds.","3084_Overlords_Bloodmail.png","1055","850.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3085","Runaan's Hurricane (Ranged Only)","<stats>+70% Attack Speed</stats><br><br><unique>UNIQUE Passive:</unique> When basic attacking, bolts are fired at up to 2 enemies near the target, each dealing 10 (+50% of Attack Damage) physical damage. These bolts apply on-hit effects.","3085_Runaans_Hurricane.png","700","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3086","Zeal","<stats>+18% Attack Speed<br>+10% Critical Strike Chance<br>+5% Movement Speed</stats>","3058_Sheen_and_Phage.png","375","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.0","0.18","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3087","Statikk Shiv","<stats>+40% Attack Speed<br>+20% Critical Strike Chance<br>+6% Movement Speed</stats><br><br><unique>UNIQUE Passive:</unique> Grants Static Charges upon moving or attacking. At 100 Charges, basic attacking expends all Charges to deal 100 bonus magic damage to up to 4 targets on hit (this damage can critically strike).","3087_Statikk_Shiv.png","525","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.0","0.4","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3089","Rabadon's Deathcap","<stats>+120 Ability Power  </stats><br><br><unique>UNIQUE Passive:</unique> Increases Ability Power by 30%.","3089_Banksys_wizard_Hat.png","840","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","120.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3090","Wooglet's Witchcap","<stats>+100 Ability Power<br>+45 Armor  </stats><br><br><unique>UNIQUE Passive:</unique> Increases Ability Power by 25%<br><active>UNIQUE Active:</active> Champion becomes invulnerable and untargetable for 2.5 seconds, but is unable to move, attack, cast spells, or use items during this time (90 second cooldown).","3090_Wooglets_Witchcap.png","1045","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","0.0","0.0","0.0","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3091","Wit's End","<stats>+42% Attack Speed<br>+25 Magic Resist</stats><br><br><unique>UNIQUE Passive:</unique> Basic attacks deal 42 bonus magic damage on hit.<br><unique>UNIQUE Passive:</unique> Basic attacks steal 5 Magic Resist from the target on hit (stacks up to 5 times.)","3091_Wits_End.png","700","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","1"
"3092","Frost Queen's Claim","<stats>+50 Ability Power<br>+10 Mana Regen per 5 seconds<br>+10% Cooldown Reduction<br>+4 Gold per 10 seconds</stats><br><br><unique>UNIQUE Passive - Tribute:</unique> Spells and basic attacks against champions or buildings deal 15 additional damage and grant 10 Gold. This can occur up to three times every 30 seconds.<br><active>UNIQUE Active:</active> Fires an ice lance that explodes dealing 50 (+5 per champion level) magic damage to nearby enemies and slowing their Movement Speed by 80%, decaying over 2 seconds. (60 second cooldown.)<br><br><groupLimit>Limited to 1 Gold Income item</groupLimit></i>","3092_Kages_Last_Breath.png","515","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3093","Avarice Blade","<stats>+10% Critical Strike Chance</stats><br><br><unique>UNIQUE Passive - Avarice:</unique> +3 Gold per 10 seconds<br><unique>UNIQUE Passive - Greed:</unique> Grants 2 Gold upon killing a unit.<br><br><groupLimit>May be bought with another Gold Income item</groupLimit>","3093_Avarice_Blade.png","400","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3096","Nomad's Medallion","<stats>+7 Mana Regen per 5 seconds<br>+5 Health Regen per 5 seconds<br>+2 Gold per 10 seconds</stats><br><br><unique>UNIQUE Passive - Favor:</unique> Being near a minion death without dealing the killing blow grants 3 Gold and 5 Health.<br><br><groupLimit>Limited to 1 Gold Income item</groupLimit><br><br><i><font color='#447777'>''The medallion shines with the glory of a thousand voices when exposed to the sun.'' - Historian Shurelya, 22 June, 24 CLE</font></i><br><br>","3062_Soul_Pendant.png","500","0.0","0.0","0.0","0.0","1.0","0.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3097","","<stats>+175 Health<br>+8 Health Regen per 5 seconds</stats><br><br><unique>UNIQUE Passive - Spoils of War:</unique> Melee basic attacks execute minions below 200 Health. Killing a minion heals you and the nearest allied champion for 50 Health and grants them kill Gold.<br><br>These effects require a nearby allied champion. Recharges every 30 seconds. Max 3 charges.<br><br><groupLimit>Limited to 1 Gold Income item</groupLimit>","3097_ReaperEmblem.png","500","175.0","0.0","0.0","0.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3098","Frostfang","<stats>+10 Ability Power<br>+5 Mana Regen per 5 seconds<br>+4 Gold per 10 seconds</stats><br><br><unique>UNIQUE Passive - Tribute:</unique> Spells and basic attacks against champions or buildings deal 15 additional damage and grant 10 Gold. This can occur up to three times every 30 seconds. Killing a minion disables this passive for 12 seconds.<br><br><groupLimit>Limited to 1 Gold Income item</groupLimit></i>","3098_KagesPick.png","500","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3100","Lich Bane","<stats>+80 Ability Power<br>+250 Mana<br>+5% Movement Speed</stats><br><br><unique>UNIQUE Passive - Spellblade:</unique> After using an ability, the next basic attack deals 75% Base Attack Damage (+50% of Ability Power) bonus magic damage on hit (2 second cooldown).<br><br><i>(Unique Passives with the same name don't stack.)</i>","126_Zeal_and_Sheen.png","850","0.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","80.0","0.0","0.0","0.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3101","Stinger","<stats>+40% Attack Speed</stats><br><br><unique>UNIQUE Passive:</unique> +10% Cooldown Reduction","059_Sheen.png","450","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3102","Banshee's Veil","<stats>+450 Health<br>+55 Magic Resist</stats><br><br><unique>UNIQUE Passive:</unique> Grants a spell shield that blocks the next enemy ability. This shield refreshes after no damage is taken from enemy champions for 25 seconds.<br><unique>UNIQUE Passive:</unique> Grants 45 Health Regen per 5 for up to 10 seconds after taking damage from an enemy champion or when the spell shield breaks.","066_Sindoran_Shielding_Amulet.png","950","450.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","55.0","0.0","0.0","0.0","2"
"3104","Lord Van Damm's Pillager","<stats>+70 Attack Damage<br>+25% Critical Strike Chance</stats><br><br><unique>UNIQUE Passive:</unique> Critical strikes deal 250% damage instead of 200%.","3104_Lord_Van_Damms_Pillager.png","995","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","70.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3105","Aegis of the Legion","<stats>+200 Health<br>+20 Magic Resistance</stats><br><br><aura>UNIQUE Aura - Legion:</aura> Grants nearby allies +20 Magic Resist and +10 Health Regen per 5 seconds.<br><br><i>(Unique Auras with the same name don't stack.)</i>","3105_AegisOfTheLegion.png","600","200.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","1"
"3106","Madred's Razors","<stats>+15% Attack Speed</stats><br><br><unique>UNIQUE Passive - Maim:</unique> Basic attacks against monsters deal 60 bonus magic damage and heal 8 Health on hit.<br><br><i>(Unique Passives with the same name don't stack.)</i>","139_Strygwyrs_Reaver.png","50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3108","Fiendish Codex","<stats>+30 Ability Power</stats><br><br><unique>UNIQUE Passive:</unique> +10% Cooldown Reduction","113_Tome_of_Minor_Necro_Compulsion.png","385","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3110","Frozen Heart","<stats>+100 Armor<br>+400 Mana<br>+20% Cooldown Reduction</stats><br><br><aura>UNIQUE Aura:</aura> Reduces the Attack Speed of nearby enemies by 15%.","122_Frozen_Heart.png","650","0.0","400.0","0.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3111","Mercury's Treads","<stats>+25 Magic Resist</stats><br><br><unique>UNIQUE Passive - Enhanced Movement:</unique> +45 Movement Speed<br><unique>UNIQUE Passive - Tenacity:</unique> Reduces the duration of stuns, slows, taunts, fears, silences, blinds, polymorphs, and immobilizes by 35%.<br><br><i>(Unique Passives with the same name don't stack.)</i>","3008_Boots_Of_Swiftness.png","475","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","1"
"3112","Orb of Winter","<stats>+70 Magic Resist<br>+20 Health Regen per 5 seconds</stats><br><br><unique>UNIQUE Passive:</unique> Grants a shield that absorbs up to 30 (+10 per level) damage. The shield will refresh after 9 seconds without receiving damage.","3112_Orb_of_Winter.png","1000","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","70.0","0.0","0.0","0.0","2"
"3113","Aether Wisp","<stats>+30 Ability Power</stats><br><br><unique>UNIQUE Passive:</unique> +5% Movement Speed","3113_Aether_Wisp.png","515","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3114","Forbidden Idol","<stats>+8 Mana Regen per 5 seconds</stats><br><br><unique>UNIQUE Passive:</unique> +10% Cooldown Reduction","3114_Forbidden_Idol.png","390","0.0","0.0","0.0","0.0","0.0","0.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"3115","Nashor's Tooth","<stats>+50% Attack Speed<br>+60 Ability Power</stats><br><br><unique>UNIQUE Passive:</unique> +20% Cooldown Reduction<br><unique>UNIQUE Passive:</unique> Basic attacks deal 15 (+15% of Ability Power) bonus magic damage on hit.<br>","3115_Nashors_Tooth.png","850","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
